ONTOLOGY,ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count,richFactor
BP,GO:0051282,regulation of sequestering of calcium ion,14/1175,132/18986,0.106060606060606,1.71375886524823,2.11357085631132,0.0340026454974949,0.251520168821233,0.221965837878487,CAMK2D/CCR5/CXCL10/F2R/GP9/HRC/ITPR2/JPH2/PLCB4/PLCH1/RYR1/SLC8A1/TMEM38A/TRPC1,14,1.06060606060606
BP,GO:0003163,sinoatrial node development,3/1175,12/18986,0.25,4.03957446808511,2.70522906582154,0.0341482031828029,0.251520168821233,0.221965837878487,BMP4/ISL1/MESP1,3,2.5
BP,GO:0014842,regulation of skeletal muscle satellite cell proliferation,3/1175,12/18986,0.25,4.03957446808511,2.70522906582154,0.0341482031828029,0.251520168821233,0.221965837878487,EPHB1/MSTN/MYOG,3,2.5
BP,GO:0015015,heparan sulfate proteoglycan biosynthetic process, enzymatic modification,3/1175,12/18986,0.25,4.03957446808511,2.70522906582154,0.0341482031828029,0.251520168821233,0.221965837878487,HS3ST3A1/HS6ST3/NDST1,3,2.5
BP,GO:0035881,amacrine cell differentiation,3/1175,12/18986,0.25,4.03957446808511,2.70522906582154,0.0341482031828029,0.251520168821233,0.221965837878487,DLX2/HES1/POU4F2,3,2.5
BP,GO:0043312,neutrophil degranulation,3/1175,12/18986,0.25,4.03957446808511,2.70522906582154,0.0341482031828029,0.251520168821233,0.221965837878487,ITGAM/ITGB2/PRAM1,3,2.5
BP,GO:0048012,hepatocyte growth factor receptor signaling pathway,3/1175,12/18986,0.25,4.03957446808511,2.70522906582154,0.0341482031828029,0.251520168821233,0.221965837878487,HGF/MET/NRP1,3,2.5
BP,GO:0048505,regulation of timing of cell differentiation,3/1175,12/18986,0.25,4.03957446808511,2.70522906582154,0.0341482031828029,0.251520168821233,0.221965837878487,HES1/MSX1/NODAL,3,2.5
BP,GO:0048635,negative regulation of muscle organ development,3/1175,12/18986,0.25,4.03957446808511,2.70522906582154,0.0341482031828029,0.251520168821233,0.221965837878487,BMP4/LEF1/TWIST1,3,2.5
BP,GO:0048755,branching morphogenesis of a nerve,3/1175,12/18986,0.25,4.03957446808511,2.70522906582154,0.0341482031828029,0.251520168821233,0.221965837878487,DLX2/EPHA7/FGF13,3,2.5
BP,GO:0060192,negative regulation of lipase activity,3/1175,12/18986,0.25,4.03957446808511,2.70522906582154,0.0341482031828029,0.251520168821233,0.221965837878487,ANXA8/PLIN5/RGS2,3,2.5
BP,GO:0060272,embryonic skeletal joint morphogenesis,3/1175,12/18986,0.25,4.03957446808511,2.70522906582154,0.0341482031828029,0.251520168821233,0.221965837878487,BMP4/NOG/OSR2,3,2.5
BP,GO:0061309,cardiac neural crest cell development involved in outflow tract morphogenesis,3/1175,12/18986,0.25,4.03957446808511,2.70522906582154,0.0341482031828029,0.251520168821233,0.221965837878487,BMP4/HES1/TWIST1,3,2.5
BP,GO:0070944,neutrophil-mediated killing of bacterium,3/1175,12/18986,0.25,4.03957446808511,2.70522906582154,0.0341482031828029,0.251520168821233,0.221965837878487,CTSG/CXCL6/TREM1,3,2.5
BP,GO:0072110,glomerular mesangial cell proliferation,3/1175,12/18986,0.25,4.03957446808511,2.70522906582154,0.0341482031828029,0.251520168821233,0.221965837878487,BMP4/EGR1/PDGFD,3,2.5
BP,GO:0072710,response to hydroxyurea,3/1175,12/18986,0.25,4.03957446808511,2.70522906582154,0.0341482031828029,0.251520168821233,0.221965837878487,DDI1/DDX11/NSMCE3,3,2.5
BP,GO:0098911,regulation of ventricular cardiac muscle cell action potential,3/1175,12/18986,0.25,4.03957446808511,2.70522906582154,0.0341482031828029,0.251520168821233,0.221965837878487,CAV1/CTNNA3/DSG2,3,2.5
BP,GO:1901862,negative regulation of muscle tissue development,3/1175,12/18986,0.25,4.03957446808511,2.70522906582154,0.0341482031828029,0.251520168821233,0.221965837878487,BMP4/LEF1/TWIST1,3,2.5
BP,GO:1902667,regulation of axon guidance,3/1175,12/18986,0.25,4.03957446808511,2.70522906582154,0.0341482031828029,0.251520168821233,0.221965837878487,POU4F2/PTPRO/TBR1,3,2.5
BP,GO:2001223,negative regulation of neuron migration,3/1175,12/18986,0.25,4.03957446808511,2.70522906582154,0.0341482031828029,0.251520168821233,0.221965837878487,ERBB4/GPR173/NRG3,3,2.5
BP,GO:1904892,regulation of receptor signaling pathway via STAT,11/1175,96/18986,0.114583333333333,1.85147163120567,2.14817621045768,0.0348230423673736,0.254970187718557,0.225010469801367,CAV1/CCL5/CLEC12B/ERBB4/F2R/GBP7/HES1/IL5/IL7R/KIT/SOCS2,11,1.14583333333333
BP,GO:0042472,inner ear morphogenesis,12/1175,108/18986,0.111111111111111,1.79536643026005,2.12902727885796,0.0348801653074885,0.254970187718557,0.225010469801367,ALDH1A3/CHRNA10/FGF10/GRXCR2/HMX3/KCNQ4/MAFB/MYO3B/PTK7/STRC/USH1C/WNT3A,12,1.11111111111111
BP,GO:0017157,regulation of exocytosis,18/1175,183/18986,0.0983606557377049,1.58934077432857,2.05758859233769,0.0349288309360621,0.254970187718557,0.225010469801367,ATP9A/CADPS2/CASK/DOC2A/ITGAM/ITGB2/PPFIA2/PRAM1/RAB27B/RAB3C/RIMS1/RIMS3/S100A10/SLC4A8/STX1A/SV2C/SYT11/SYT6,18,0.983606557377049
BP,GO:0007601,visual perception,21/1175,222/18986,0.0945945945945946,1.52848763657274,2.0343641274651,0.035019537857931,0.254970187718557,0.225010469801367,CLIC5/CNGA1/CPLX4/CRYBA2/CRYGN/EPAS1/GLRA1/GRK1/GRM6/LAMB2/MYO3B/PDE6H/RAX/RGS9BP/RIMS1/RPE65/SEMA5B/SFRP5/TIMP3/VSX1/ZIC2,21,0.945945945945946
BP,GO:0032196,transposition,6/1175,40/18986,0.15,2.42374468085106,2.31517287725705,0.0350529465146448,0.254970187718557,0.225010469801367,MAEL/MORC1/MOV10L1/TDRD9/TEX15/ZNF93,6,1.5
BP,GO:0032965,regulation of collagen biosynthetic process,6/1175,40/18986,0.15,2.42374468085106,2.31517287725705,0.0350529465146448,0.254970187718557,0.225010469801367,BMP4/CIITA/CREB3L1/F2R/RGCC/VIM,6,1.5
BP,GO:0045923,positive regulation of fatty acid metabolic process,6/1175,40/18986,0.15,2.42374468085106,2.31517287725705,0.0350529465146448,0.254970187718557,0.225010469801367,CD74/GDF15/IRS2/PLIN5/PTGS2/TWIST1,6,1.5
BP,GO:0048753,pigment granule organization,6/1175,40/18986,0.15,2.42374468085106,2.31517287725705,0.0350529465146448,0.254970187718557,0.225010469801367,AP1S2/AP1S3/BACE2/RAB38/SHROOM2/TYRP1,6,1.5
BP,GO:1903514,release of sequestered calcium ion into cytosol by endoplasmic reticulum,6/1175,40/18986,0.15,2.42374468085106,2.31517287725705,0.0350529465146448,0.254970187718557,0.225010469801367,CAMK2D/CCR5/HRC/RYR1/SLC8A1/TMEM38A,6,1.5
BP,GO:0007214,gamma-aminobutyric acid signaling pathway,5/1175,30/18986,0.166666666666667,2.69304964539007,2.38362017532049,0.0352681867886287,0.255828130098481,0.225767601526046,GABRA1/GABRA4/GABRB1/GABRD/GABRE,5,1.66666666666667
BP,GO:0014046,dopamine secretion,5/1175,30/18986,0.166666666666667,2.69304964539007,2.38362017532049,0.0352681867886287,0.255828130098481,0.225767601526046,CHRNA6/CXCL12/FGF20/KCNA2/SYT11,5,1.66666666666667
BP,GO:0042552,myelination,16/1175,158/18986,0.10126582278481,1.6362833288446,2.06279977510208,0.0357904880804371,0.259259196714902,0.228795508114611,ADGRG6/AMIGO1/CD9/CLU/CNTN1/CST7/EGR2/EPB41L3/HRAS/LPAR1/MAL2/NDRG1/NTRK2/OLIG2/PLEC/TSPAN2,16,1.0126582278481
BP,GO:0030098,lymphocyte differentiation,36/1175,426/18986,0.0845070422535211,1.36548996104285,1.95961767723639,0.036009752117147,0.26048870204137,0.229880543089121,ADGRG3/ARID2/AXL/BCL11B/BMP4/CARD11/CD74/CD86/CD8A/CR1/CR2/EGR1/EGR3/FLT3/HDAC9/HLA-DRB1/IL15/IL23R/IL7R/IRF4/KIT/LEF1/LFNG/LILRB2/MAFB/MFNG/MIR30B/ONECUT1/PAX5/PLA2G2D/PRDM1/PTGER4/SLAMF6/SLAMF8/VNN1/ZBTB16,36,0.845070422535211
BP,GO:0071695,anatomical structure maturation,25/1175,276/18986,0.0905797101449275,1.46361393771199,1.99275640305992,0.0363653747705977,0.262025795577483,0.231237023789018,ADAMTS7/AXL/C2CD6/C3/DEFB1/EDNRB/EPAS1/FERMT1/HES1/IL15/KCNQ3/KLF2/NR4A2/P2RX5/PGR/PHOSPHO1/PTPRN/ROPN1B/RXFP2/RYR1/SEMG1/TDRD6/VSX1/ZAR1L/ZBTB16,25,0.905797101449275
BP,GO:0010810,regulation of cell-substrate adhesion,21/1175,223/18986,0.0941704035874439,1.52163343192443,2.01255052616129,0.0365003400511469,0.262025795577483,0.231237023789018,ALOX15/CASK/CCN1/CD36/CEACAM6/COL26A1/EFNA5/FBLN2/FERMT1/FUT1/HACD1/NRP1/ONECUT1/PTK2/PTPRO/S100A10/SKAP1/SPOCK1/SPOCK2/THBS1/VIT,21,0.941704035874439
BP,GO:0022029,telencephalon cell migration,8/1175,62/18986,0.129032258064516,2.08494166094715,2.19773762535093,0.0365583599047639,0.262025795577483,0.231237023789018,ARX/BMERB1/CCDC141/CXCL12/EGFR/FGF13/NRG3/SYNE2,8,1.29032258064516
BP,GO:0048010,vascular endothelial growth factor receptor signaling pathway,8/1175,62/18986,0.129032258064516,2.08494166094715,2.19773762535093,0.0365583599047639,0.262025795577483,0.231237023789018,AXL/FGF10/FLT1/FOXC1/MT3/NRP1/PTK2/VEGFC,8,1.29032258064516
BP,GO:1900047,negative regulation of hemostasis,7/1175,51/18986,0.137254901960784,2.21780559032123,2.23671411743088,0.0365659655694497,0.262025795577483,0.231237023789018,CD9/F12/KNG1/PLAUR/SERPING1/TFPI/THBS1,7,1.37254901960784
BP,GO:0071772,response to BMP,18/1175,184/18986,0.0978260869565217,1.58070305272895,2.03301732043059,0.0365710085479887,0.262025795577483,0.231237023789018,ADAMTS7/ARK2C/BMP4/CAV1/CCN1/EGR1/FOXD1/HES1/HEYL/HTRA3/LEF1/MIR30B/MSX1/NEO1/NOG/SPINT1/TGFBR3/USP9Y,18,0.978260869565217
BP,GO:0071773,cellular response to BMP stimulus,18/1175,184/18986,0.0978260869565217,1.58070305272895,2.03301732043059,0.0365710085479887,0.262025795577483,0.231237023789018,ADAMTS7/ARK2C/BMP4/CAV1/CCN1/EGR1/FOXD1/HES1/HEYL/HTRA3/LEF1/MIR30B/MSX1/NEO1/NOG/SPINT1/TGFBR3/USP9Y,18,0.978260869565217
BP,GO:0044703,multi-organism reproductive process,20/1175,210/18986,0.0952380952380952,1.53888551165147,2.01690154522847,0.0366523716857224,0.262120757759805,0.231320827646436,CLIC5/DSG2/ESR1/FOSB/HMX3/LDOC1/MMP9/NODAL/OVGP1/PGR/PRDM1/PTGFR/PTGS2/RGS2/SCGB1A1/SEMG1/SLC38A1/SLC38A2/SYDE1/TCF23,20,0.952380952380952
BP,GO:0022898,regulation of transmembrane transporter activity,19/1175,197/18986,0.0964467005076142,1.55841451560644,2.02356920228615,0.0366839470833269,0.262120757759805,0.231320827646436,ACTN2/ANK3/CACNG5/CAMK2D/CAV1/CCL2/FGF13/FXYD2/GEM/GPR35/HRC/JPH2/LRRC52/MAPK8IP2/MMP9/OPRM1/TCAF2/TESC/TRPC6,19,0.964467005076142
BP,GO:0086003,cardiac muscle cell contraction,10/1175,85/18986,0.117647058823529,1.90097622027534,2.13825985683208,0.036766197739563,0.262292066357928,0.231472006999951,ABCC9/ADORA1/CACNA2D1/CAMK2D/CAV1/CTNNA3/DSG2/FGF13/KCND3/KCNJ3,10,1.17647058823529
BP,GO:0048144,fibroblast proliferation,12/1175,109/18986,0.110091743119266,1.77889517860629,2.0946229557837,0.0370803442316845,0.262292066357928,0.231472006999951,ABCC9/CAV1/CD74/DACH1/EGFR/ESR1/FGF10/GNG2/HRAS/NGFR/PDGFD/ZMPSTE24,12,1.10091743119266
BP,GO:0090100,positive regulation of transmembrane receptor protein serine/threonine kinase signaling pathway,12/1175,109/18986,0.110091743119266,1.77889517860629,2.0946229557837,0.0370803442316845,0.262292066357928,0.231472006999951,ARK2C/BMP4/CCN1/FERMT1/FOXD1/HES1/MIR30B/MSX1/NEO1/NODAL/TGFBR3/THBS1,12,1.10091743119266
BP,GO:0051153,regulation of striated muscle cell differentiation,11/1175,97/18986,0.11340206185567,1.83238429480149,2.11098595347801,0.0371721338804782,0.262292066357928,0.231472006999951,BMP4/CCN3/HDAC9/MESP1/MSX1/MYLK3/MYOG/RBM38/RGS2/WNT3A/YBX1,11,1.1340206185567
BP,GO:0060395,SMAD protein signal transduction,11/1175,97/18986,0.11340206185567,1.83238429480149,2.11098595347801,0.0371721338804782,0.262292066357928,0.231472006999951,BMP4/CCN3/GDF15/LRP1/MAGI2/NODAL/NOG/PMEPA1/SPTBN1/TGFBR3/WWTR1,11,1.1340206185567
BP,GO:0007413,axonal fasciculation,4/1175,21/18986,0.19047619047619,3.07777102330294,2.44687053557821,0.0375496871813797,0.262292066357928,0.231472006999951,AMIGO1/CNTN4/NCAM2/NRP1,4,1.9047619047619
BP,GO:0032616,interleukin-13 production,4/1175,21/18986,0.19047619047619,3.07777102330294,2.44687053557821,0.0375496871813797,0.262292066357928,0.231472006999951,IL17RA/IRF4/LEF1/SCGB1A1,4,1.9047619047619
BP,GO:0032656,regulation of interleukin-13 production,4/1175,21/18986,0.19047619047619,3.07777102330294,2.44687053557821,0.0375496871813797,0.262292066357928,0.231472006999951,IL17RA/IRF4/LEF1/SCGB1A1,4,1.9047619047619
BP,GO:0035821,modulation of process of another organism,4/1175,21/18986,0.19047619047619,3.07777102330294,2.44687053557821,0.0375496871813797,0.262292066357928,0.231472006999951,CXCL6/FCER2/MIR30C1/S100A9,4,1.9047619047619
BP,GO:0042474,middle ear morphogenesis,4/1175,21/18986,0.19047619047619,3.07777102330294,2.44687053557821,0.0375496871813797,0.262292066357928,0.231472006999951,GSC/MSX1/NOG/OSR2,4,1.9047619047619
BP,GO:0043949,regulation of cAMP-mediated signaling,4/1175,21/18986,0.19047619047619,3.07777102330294,2.44687053557821,0.0375496871813797,0.262292066357928,0.231472006999951,LPAR1/OPRM1/RASD2/RXFP2,4,1.9047619047619
BP,GO:0048670,regulation of collateral sprouting,4/1175,21/18986,0.19047619047619,3.07777102330294,2.44687053557821,0.0375496871813797,0.262292066357928,0.231472006999951,EFNA5/EPHA7/FGF13/WNT3A,4,1.9047619047619
BP,GO:0060973,cell migration involved in heart development,4/1175,21/18986,0.19047619047619,3.07777102330294,2.44687053557821,0.0375496871813797,0.262292066357928,0.231472006999951,BMP4/MESP1/NDRG4/TWIST1,4,1.9047619047619
BP,GO:0090189,regulation of branching involved in ureteric bud morphogenesis,4/1175,21/18986,0.19047619047619,3.07777102330294,2.44687053557821,0.0375496871813797,0.262292066357928,0.231472006999951,BMP4/HOXB7/MAGED1/NOG,4,1.9047619047619
BP,GO:0106030,neuron projection fasciculation,4/1175,21/18986,0.19047619047619,3.07777102330294,2.44687053557821,0.0375496871813797,0.262292066357928,0.231472006999951,AMIGO1/CNTN4/NCAM2/NRP1,4,1.9047619047619
BP,GO:2001135,regulation of endocytic recycling,4/1175,21/18986,0.19047619047619,3.07777102330294,2.44687053557821,0.0375496871813797,0.262292066357928,0.231472006999951,ACTN2/ATP9A/EHD2/NDRG4,4,1.9047619047619
BP,GO:0051345,positive regulation of hydrolase activity,29/1175,331/18986,0.0876132930513595,1.41568168670052,1.95955448766831,0.0375557950118881,0.262292066357928,0.231472006999951,ARAP3/ASAP3/CCL24/CCL5/CDKL5/CR1/CTSD/DDX11/F2R/F3/HIP1/HRAS/NGFR/NLRP12/NODAL/PIP5K1A/PLIN5/RAP1GAP/RASGRF1/RHOC/S100A10/S100A8/S100A9/SEMG1/ST18/SYDE1/SYDE2/TBC1D2/TBC1D30,29,0.876132930513595
BP,GO:0045807,positive regulation of endocytosis,16/1175,159/18986,0.10062893081761,1.62599223872608,2.03590276306816,0.0376057830630453,0.262292855608163,0.231472703511052,ABCA13/ANO6/ANXA2P2/AXL/C3/CCL2/CD14/CD36/CLU/FPR2/HIP1/IL15/LRP1/MAGI2/SYNE1/WNT3A,16,1.0062893081761
BP,GO:0043271,negative regulation of monoatomic ion transport,14/1175,134/18986,0.104477611940299,1.68818037472213,2.05331721961732,0.0379326911069961,0.264222546399593,0.233175650178802,ACTN2/ANK3/CAMK2D/CAV1/GABRE/GEM/GPR35/HES1/LILRB2/MCUB/MMP9/PTGS2/SEMG1/TCAF2,14,1.04477611940298
BP,GO:0050803,regulation of synapse structure or activity,28/1175,318/18986,0.0880503144654088,1.42274320888532,1.95263642165483,0.038335645274621,0.266523209847948,0.235205979167463,AMIGO1/AMIGO2/CAMKV/CAPRIN2/CDKL5/CUX2/EFNA5/EPHA7/EPHB1/FLRT2/GPR158/GPRASP3/HTR4/LILRB2/LIN7A/LRP4/LRRTM3/LZTS3/MIR30B/MUSK/NFATC4/NTNG2/NTRK2/PLPPR4/PPFIA2/PRNP/PTPRO/WNT3A,28,0.880503144654088
BP,GO:0032732,positive regulation of interleukin-1 production,9/1175,74/18986,0.121621621621622,1.96519838987924,2.1367012360369,0.0384656999951688,0.266523209847948,0.235205979167463,CD36/EGR1/GBP5/GSDMD/IL16/ISL1/NLRP12/ORM1/PANX3,9,1.21621621621622
BP,GO:0042490,mechanoreceptor differentiation,9/1175,74/18986,0.121621621621622,1.96519838987924,2.1367012360369,0.0384656999951688,0.266523209847948,0.235205979167463,BMP4/ESRP1/FGF20/GRXCR2/HES1/MCOLN3/NTRK2/STRC/USH1C,9,1.21621621621622
BP,GO:0060411,cardiac septum morphogenesis,9/1175,74/18986,0.121621621621622,1.96519838987924,2.1367012360369,0.0384656999951688,0.266523209847948,0.235205979167463,BMP4/CCN1/HES1/HEYL/ISL1/NOG/NRP1/PARVA/TGFBR3,9,1.21621621621622
BP,GO:0046427,positive regulation of receptor signaling pathway via JAK-STAT,6/1175,41/18986,0.146341463414634,2.36462895692787,2.24667001146456,0.0389927672140219,0.269465128486914,0.237802214048859,ERBB4/F2R/HES1/IL5/IL7R/KIT,6,1.46341463414634
BP,GO:0150077,regulation of neuroinflammatory response,6/1175,41/18986,0.146341463414634,2.36462895692787,2.24667001146456,0.0389927672140219,0.269465128486914,0.237802214048859,CD200R1/CD200R1L/CST7/MMP9/PTGS2/SYT11,6,1.46341463414634
BP,GO:0097306,cellular response to alcohol,12/1175,110/18986,0.109090909090909,1.76272340425532,2.06057541280107,0.0393767154076482,0.271097880491126,0.239243113076405,ADCY6/CYBB/EFNA5/GLRA1/GNG2/ITPR2/KLF2/MLC1/PTGER2/PTGER4/PTGFR/TNC,12,1.09090909090909
BP,GO:1901655,cellular response to ketone,12/1175,110/18986,0.109090909090909,1.76272340425532,2.06057541280107,0.0393767154076482,0.271097880491126,0.239243113076405,ADCY6/EFNA5/EGFR/GNG2/KLF2/MSTN/NCF1/PTGER2/PTGER4/PTGFR/TNC/UGT3A2,12,1.09090909090909
BP,GO:0048864,stem cell development,10/1175,86/18986,0.116279069767442,1.87887184562098,2.09808924704652,0.039393368555837,0.271097880491126,0.239243113076405,BMP4/EDNRB/ERBB4/FOXC1/HES1/ISL1/KITLG/NRP1/SEMA5B/TWIST1,10,1.16279069767442
BP,GO:0007272,ensheathment of neurons,16/1175,160/18986,0.1,1.61582978723404,2.00919337721585,0.039486780082944,0.271097880491126,0.239243113076405,ADGRG6/AMIGO1/CD9/CLU/CNTN1/CST7/EGR2/EPB41L3/HRAS/LPAR1/MAL2/NDRG1/NTRK2/OLIG2/PLEC/TSPAN2,16,1
BP,GO:0008366,axon ensheathment,16/1175,160/18986,0.1,1.61582978723404,2.00919337721585,0.039486780082944,0.271097880491126,0.239243113076405,ADGRG6/AMIGO1/CD9/CLU/CNTN1/CST7/EGR2/EPB41L3/HRAS/LPAR1/MAL2/NDRG1/NTRK2/OLIG2/PLEC/TSPAN2,16,1
BP,GO:0032409,regulation of transporter activity,21/1175,225/18986,0.0933333333333333,1.50810780141844,1.96924255670578,0.0396001970871924,0.271319767452109,0.239438927692146,ACTN2/ANK3/CACNG5/CAMK2D/CAV1/CCL2/FGF13/FXYD2/GEM/GPR35/HRC/JPH2/LRRC52/MAPK8IP2/MIR30C1/MIR326/MMP9/OPRM1/TCAF2/TESC/TRPC6,21,0.933333333333333
BP,GO:0014047,glutamate secretion,5/1175,31/18986,0.161290322580645,2.60617707618394,2.29875378851163,0.0399832803332927,0.271319767452109,0.239438927692146,ADORA1/APBA1/KCNK1/NTRK2/SLC38A2,5,1.61290322580645
BP,GO:0019886,antigen processing and presentation of exogenous peptide antigen via MHC class II,5/1175,31/18986,0.161290322580645,2.60617707618394,2.29875378851163,0.0399832803332927,0.271319767452109,0.239438927692146,CD74/CTSD/HLA-DQB1/HLA-DRB1/HLA-DRB5,5,1.61290322580645
BP,GO:0021602,cranial nerve morphogenesis,5/1175,31/18986,0.161290322580645,2.60617707618394,2.29875378851163,0.0399832803332927,0.271319767452109,0.239438927692146,EGR2/EPHB1/KCNA2/MAFB/NRP1,5,1.61290322580645
BP,GO:0060037,pharyngeal system development,5/1175,31/18986,0.161290322580645,2.60617707618394,2.29875378851163,0.0399832803332927,0.271319767452109,0.239438927692146,BMP4/HES1/ISL1/NOG/RIPPLY3,5,1.61290322580645
BP,GO:0099625,ventricular cardiac muscle cell membrane repolarization,5/1175,31/18986,0.161290322580645,2.60617707618394,2.29875378851163,0.0399832803332927,0.271319767452109,0.239438927692146,CACNA2D1/KCND3/KCNH6/KCNJ3/ZMPSTE24,5,1.61290322580645
BP,GO:1901186,positive regulation of ERBB signaling pathway,5/1175,31/18986,0.161290322580645,2.60617707618394,2.29875378851163,0.0399832803332927,0.271319767452109,0.239438927692146,FAM83B/HIP1/MMP9/PDE6H/PLAUR,5,1.61290322580645
BP,GO:0010043,response to zinc ion,7/1175,52/18986,0.134615384615385,2.17515548281506,2.1794951093046,0.0400866056874479,0.271319767452109,0.239438927692146,GLRA1/HVCN1/KHK/MT3/S100A8/SLC30A3/SLC30A4,7,1.34615384615385
BP,GO:0042461,photoreceptor cell development,7/1175,52/18986,0.134615384615385,2.17515548281506,2.1794951093046,0.0400866056874479,0.271319767452109,0.239438927692146,CDHR1/DZANK1/NTRK2/OLFM3/PRDM1/SAMD11/USH1C,7,1.34615384615385
BP,GO:0050922,negative regulation of chemotaxis,7/1175,52/18986,0.134615384615385,2.17515548281506,2.1794951093046,0.0400866056874479,0.271319767452109,0.239438927692146,CCL2/CCN3/NRP1/PTPRO/SLAMF8/THBS1/WNT3A,7,1.34615384615385
BP,GO:0060688,regulation of morphogenesis of a branching structure,7/1175,52/18986,0.134615384615385,2.17515548281506,2.1794951093046,0.0400866056874479,0.271319767452109,0.239438927692146,BMP4/ESR1/FGF10/HGF/HOXB7/MAGED1/NOG,7,1.34615384615385
BP,GO:0016358,dendrite development,22/1175,239/18986,0.0920502092050209,1.48737469954598,1.94749397815139,0.0407970707971379,0.275773515838237,0.243369348051118,CAPRIN2/CDKL5/CELSR2/CSMD3/CUX2/ELAVL4/EPHB1/GPRASP3/HECW1/IGF2BP1/LPAR1/LRP4/LZTS3/MAP6/MAPK8IP2/MCF2/NEUROG3/NFATC4/NRP1/PACSIN1/PPFIA2/SYNE1,22,0.920502092050209
BP,GO:0030326,embryonic limb morphogenesis,13/1175,123/18986,0.105691056910569,1.70778758000346,2.0226940321124,0.0410091348602477,0.276496205423132,0.244007119566575,ALX4/BMP4/LEF1/LRP4/MAP3K20/MSX1/NOG/OSR2/RSPO2/SP9/TWIST1/ZBTB16/ZNF358,13,1.05691056910569
BP,GO:0035113,embryonic appendage morphogenesis,13/1175,123/18986,0.105691056910569,1.70778758000346,2.0226940321124,0.0410091348602477,0.276496205423132,0.244007119566575,ALX4/BMP4/LEF1/LRP4/MAP3K20/MSX1/NOG/OSR2/RSPO2/SP9/TWIST1/ZBTB16/ZNF358,13,1.05691056910569
BP,GO:0032414,positive regulation of ion transmembrane transporter activity,9/1175,75/18986,0.12,1.93899574468085,2.09274874782173,0.041411943107974,0.277332142903536,0.244744832029641,ACTN2/ANK3/CCL2/FGF13/FXYD2/JPH2/LRRC52/TESC/TRPC6,9,1.2
