ONTOLOGY,ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count,richFactor
BP,GO:0030857,negative regulation of epithelial cell differentiation,12/1175,56/18986,0.214285714285714,3.46249240121581,4.73994920629115,0.000131484551375606,0.00917757412442635,0.00809918321766111,CAV1/CCND1/FGF10/HES1/KRAS/MMP9/MSX1/NKX6-3/NODAL/S1PR3/SPRED1/SPRY1,12,2.14285714285714
BP,GO:1905517,macrophage migration,12/1175,62/18986,0.193548387096774,3.12741249142073,4.30944321278547,0.000360921395037892,0.0180770058714693,0.0159529065736548,C3AR1/C5AR1/CCL2/CCL5/CD200R1/CD9/EDNRB/MCOLN2/MSTN/PTK2/SLAMF8/THBS1,12,1.93548387096774
BP,GO:0021545,cranial nerve development,12/1175,65/18986,0.184615384615385,2.98307037643208,4.11341800475866,0.000567094267381371,0.0246475103484184,0.0217513581982119,ACKR3/EGR2/EPHB1/HES1/ISL1/KCNA2/KCNA3/LPAR1/MAFB/NAV2/NRP1/POU4F1,12,1.84615384615385
BP,GO:0042698,ovulation cycle,12/1175,73/18986,0.164383561643836,2.65615855435733,3.64135661210196,0.00164204348757796,0.0466784146009323,0.0411935689145446,A2M/ADAMTS1/AXL/CA12/EGFR/EGR1/ESR1/GABRB1/MAP2K6/MSTN/PGR/PTPRN,12,1.64383561643836
BP,GO:0019226,transmission of nerve impulse,12/1175,78/18986,0.153846153846154,2.48589198036007,3.37747253020972,0.00292143617222468,0.0661422174908538,0.0583703199361844,ANK3/CACNG5/DMRT3/GLRA1/GPR35/GRIK2/KCNA2/KCND2/KCNMB4/KCNQ3/NTRK2/PLEC,12,1.53846153846154
BP,GO:0050772,positive regulation of axonogenesis,12/1175,78/18986,0.153846153846154,2.48589198036007,3.37747253020972,0.00292143617222468,0.0661422174908538,0.0583703199361844,AMIGO1/CDKL5/CHODL/CXCL12/EFNA5/L1CAM/MAP6/NRP1/NTRK2/PLXND1/POU4F2/WNT3A,12,1.53846153846154
BP,GO:0035914,skeletal muscle cell differentiation,12/1175,80/18986,0.15,2.42374468085106,3.27761066042909,0.00361896349924903,0.0773663782217505,0.0682756100478774,ATF3/EGR1/EGR2/EPHB1/HEYL/KRAS/MCUB/MEGF10/MSTN/MYOG/PAX5/WNT3A,12,1.5
BP,GO:0046928,regulation of neurotransmitter secretion,12/1175,81/18986,0.148148148148148,2.3938219070134,3.22880291728884,0.00401484702168924,0.081208001873322,0.0716658320592222,CASK/DYSF/GPR158/KCNMB4/PPFIA2/RIMS1/RIMS3/SLC38A2/SLC4A8/STX1A/SV2C/SYT11,12,1.48148148148148
BP,GO:0003151,outflow tract morphogenesis,12/1175,82/18986,0.146341463414634,2.36462895692787,3.1807148515381,0.00444475974460142,0.0872201175255928,0.0769715071246963,BMP4/FOXC1/HES1/HEYL/ISL1/NOG/NRP1/PARVA/PLXND1/RYR1/TGFBR3/TWIST1,12,1.46341463414634
BP,GO:0014855,striated muscle cell proliferation,12/1175,85/18986,0.141176470588235,2.28117146433041,3.04056583320178,0.00595923142861493,0.103773503586377,0.0915798235230506,ARID2/EPHB1/ERBB4/FGF20/FOXC1/HGF/MEGF10/MSTN/MYOG/NDRG4/NOG/TGFBR3,12,1.41176470588235
BP,GO:0086001,cardiac muscle cell action potential,12/1175,85/18986,0.141176470588235,2.28117146433041,3.04056583320178,0.00595923142861493,0.103773503586377,0.0915798235230506,ANK3/CACNA2D1/CAMK2D/CAV1/CTNNA3/DSG2/FGF13/KCND3/KCNH6/KCNJ3/SLC4A3/SLC8A1,12,1.41176470588235
BP,GO:0150076,neuroinflammatory response,12/1175,86/18986,0.13953488372093,2.25464621474518,2.99515765025393,0.00654606309522014,0.110793213059464,0.0977746972866921,C5AR1/CD200R1/CD200R1L/CLU/CST7/EGFR/ITGAM/ITGB2/LRP1/MMP9/PTGS2/SYT11,12,1.3953488372093
BP,GO:0007492,endoderm development,12/1175,87/18986,0.137931034482759,2.22873074101247,2.95037364424407,0.0071775568950576,0.117958661597212,0.104098185362858,BMP4/COL5A1/COL7A1/ITGB2/LAMB3/MESP1/MMP15/MMP9/NODAL/NOG/ONECUT1/PAX9,12,1.37931034482759
BP,GO:1901379,regulation of potassium ion transmembrane transport,12/1175,90/18986,0.133333333333333,2.15443971631206,2.81960100196506,0.00936270311535594,0.130605983245774,0.115259410960783,ABCC9/ACTN2/AMIGO1/ANK3/ANO6/CAV1/DPP10/FXYD2/KCNIP3/KCNS3/LRRC52/PRNP,12,1.33333333333333
BP,GO:0002088,lens development in camera-type eye,12/1175,91/18986,0.131868131868132,2.13076455459434,2.77715114543861,0.010195685655521,0.13614327763887,0.120146057607465,ADAMTS9/BMP4/CRYBA2/CRYGN/HIPK1/MEIS1/SHROOM2/SOX1/SPRED1/SPRY1/VIM/WNT5B,12,1.31868131868132
BP,GO:0048704,embryonic skeletal system morphogenesis,12/1175,95/18986,0.126315789473684,2.04104815229563,2.61267403083282,0.0141135468594729,0.166419602990959,0.146864829132443,ALX1/ALX4/BMP4/DLX2/GSC/HOXB7/NDST1/NODAL/NOG/OSR2/PAX5/TWIST1,12,1.26315789473684
BP,GO:0060993,kidney morphogenesis,12/1175,99/18986,0.121212121212121,1.95858156028369,2.45609555881426,0.0190832912371067,0.198205769610943,0.174916031307663,BMP4/ERBB4/FGF10/FOXD1/HES1/HOXB7/HS3ST3A1/MAGED1/NOG/TMEM59L/WWTR1/ZMPSTE24,12,1.21212121212121
BP,GO:0070664,negative regulation of leukocyte proliferation,12/1175,99/18986,0.121212121212121,1.95858156028369,2.45609555881426,0.0190832912371067,0.198205769610943,0.174916031307663,BMP4/CD86/CR1/ENPP3/HLA-DRB1/LILRB2/PLA2G2D/PLA2G2F/PRNP/RIPOR2/SCGB1A1/TNFRSF14,12,1.21212121212121
BP,GO:0014909,smooth muscle cell migration,12/1175,100/18986,0.12,1.93899574468085,2.41809697463087,0.0205078533013342,0.200839479537647,0.177240272871866,ADAMTS1/BMP4/CCL5/CCN3/IGFBP3/LPAR1/LRP1/NDRG4/NRP1/PARVA/PDGFD/TRIB1,12,1.2
BP,GO:0016079,synaptic vesicle exocytosis,12/1175,102/18986,0.117647058823529,1.90097622027534,2.3434004063375,0.0235917603910755,0.214354952385679,0.189167639448856,CADPS2/CASK/CPLX4/DOC2A/PPFIA2/RIMS1/RIMS3/SLC4A8/STX1A/SV2A/SV2C/SYT11,12,1.17647058823529
BP,GO:0048534,hematopoietic or lymphoid organ development,12/1175,102/18986,0.117647058823529,1.90097622027534,2.3434004063375,0.0235917603910755,0.214354952385679,0.189167639448856,ARTN/BARX1/BCL11B/FGF10/FOXE1/HES1/IL15/IL7R/MAFB/ONECUT1/TNFRSF11A/ZMPSTE24,12,1.17647058823529
BP,GO:0032755,positive regulation of interleukin-6 production,12/1175,103/18986,0.116504854368932,1.88252014046685,2.30668251407215,0.0252556183219508,0.224736542732892,0.198329363579092,CD36/CD74/F2R/IL16/IL17RA/IL17RC/ISL1/LILRB2/MAPK13/SPON2/TLR7/TWIST1,12,1.16504854368932
BP,GO:0042102,positive regulation of T cell proliferation,12/1175,104/18986,0.115384615384615,1.86441898527005,2.27037215618219,0.0270036864837413,0.226434297129181,0.199827627033869,CARD11/CCL5/CD6/CD86/HES1/HHLA2/IL15/IL23R/KITLG/LILRB2/MIR30B/RASAL3,12,1.15384615384615
BP,GO:0006885,regulation of pH,12/1175,106/18986,0.113207547169811,1.82924126856684,2.19893771038651,0.0307609868102102,0.242643663182061,0.214132346747872,DMXL2/EDNRB/HVCN1/PDK4/RAB38/SLAMF8/SLC26A4/SLC4A3/SLC4A4/SLC4A8/SLC4A9/SLC9C2,12,1.13207547169811
BP,GO:0046545,development of primary female sexual characteristics,12/1175,107/18986,0.11214953271028,1.8121455557765,2.16379618092297,0.0327743474507317,0.250523682039823,0.221086441111194,A2M/ADAMTS1/ARID5B/DACH1/DACH2/ESR1/FOXC1/KIT/KITLG/LFNG/PGR/PTPRN,12,1.1214953271028
BP,GO:0042472,inner ear morphogenesis,12/1175,108/18986,0.111111111111111,1.79536643026005,2.12902727885796,0.0348801653074885,0.254970187718557,0.225010469801367,ALDH1A3/CHRNA10/FGF10/GRXCR2/HMX3/KCNQ4/MAFB/MYO3B/PTK7/STRC/USH1C/WNT3A,12,1.11111111111111
BP,GO:0048144,fibroblast proliferation,12/1175,109/18986,0.110091743119266,1.77889517860629,2.0946229557837,0.0370803442316845,0.262292066357928,0.231472006999951,ABCC9/CAV1/CD74/DACH1/EGFR/ESR1/FGF10/GNG2/HRAS/NGFR/PDGFD/ZMPSTE24,12,1.10091743119266
BP,GO:0090100,positive regulation of transmembrane receptor protein serine/threonine kinase signaling pathway,12/1175,109/18986,0.110091743119266,1.77889517860629,2.0946229557837,0.0370803442316845,0.262292066357928,0.231472006999951,ARK2C/BMP4/CCN1/FERMT1/FOXD1/HES1/MIR30B/MSX1/NEO1/NODAL/TGFBR3/THBS1,12,1.10091743119266
BP,GO:0097306,cellular response to alcohol,12/1175,110/18986,0.109090909090909,1.76272340425532,2.06057541280107,0.0393767154076482,0.271097880491126,0.239243113076405,ADCY6/CYBB/EFNA5/GLRA1/GNG2/ITPR2/KLF2/MLC1/PTGER2/PTGER4/PTGFR/TNC,12,1.09090909090909
BP,GO:1901655,cellular response to ketone,12/1175,110/18986,0.109090909090909,1.76272340425532,2.06057541280107,0.0393767154076482,0.271097880491126,0.239243113076405,ADCY6/EFNA5/EGFR/GNG2/KLF2/MSTN/NCF1/PTGER2/PTGER4/PTGFR/TNC/UGT3A2,12,1.09090909090909
BP,GO:0007229,integrin-mediated signaling pathway,12/1175,111/18986,0.108108108108108,1.74684301322599,2.0268770905434,0.0417710328619022,0.277332142903536,0.244744832029641,ADAMTS1/CCN2/FERMT1/ITGA1/ITGAM/ITGB2/ITGB7/LAMB2/MADCAM1/NRP1/PRAM1/PTK2,12,1.08108108108108
BP,GO:0060976,coronary vasculature development,11/1175,50/18986,0.22,3.55482553191489,4.6460321377985,0.00019431803269068,0.0121656968323843,0.0107361930593134,ABCC9/ARID2/BMP4/MESP1/NDST1/NRP1/PLXND1/PRDM1/PTK7/SPRED1/TGFBR3,11,2.2
BP,GO:0034113,heterotypic cell-cell adhesion,11/1175,63/18986,0.174603174603175,2.82129010469436,3.71907117829026,0.0015336090763671,0.0458180976697212,0.0404343416550677,CD200R1/CEACAM6/CTNNA3/DSG2/ITGAM/ITGB2/ITGB7/LILRB2/MADCAM1/PARVA/SKAP1,11,1.74603174603175
BP,GO:0006956,complement activation,11/1175,67/18986,0.164179104477612,2.65285487456335,3.48099274308973,0.00255432663586623,0.0597171108325287,0.0527001814754895,A2M/C1S/C3/C4BPA/CD5L/CLU/CR1/CR1L/CR2/RGCC/SERPING1,11,1.64179104477612
BP,GO:0045665,negative regulation of neuron differentiation,11/1175,73/18986,0.150684931506849,2.43481200816089,3.15468720026468,0.00504889419951853,0.0945979588473395,0.0834824312322575,CNTN4/DLX2/HES1/ISL1/MEIS1/OLIG2/POU4F2/RAP1GAP/SOX3/TLX3/WNT3A,11,1.50684931506849
BP,GO:0042130,negative regulation of T cell proliferation,11/1175,74/18986,0.148648648648649,2.40190914318574,3.10346663490723,0.0056071313121022,0.101324603531539,0.0894186761482682,BMP4/CD86/CR1/HLA-DRB1/LILRB2/PLA2G2D/PLA2G2F/PRNP/RIPOR2/SCGB1A1/TNFRSF14,11,1.48648648648649
BP,GO:0045123,cellular extravasation,11/1175,75/18986,0.146666666666667,2.36988368794326,3.05307280554191,0.00621286595502564,0.107126105106491,0.094538484885964,CCL2/CD99/CHST2/CHST4/CXCL12/ITGA1/ITGB7/MADCAM1/PDGFD/PTGER4/RIPOR2,11,1.46666666666667
BP,GO:0009880,embryonic pattern specification,11/1175,77/18986,0.142857142857143,2.3083282674772,2.95466255737503,0.00757756363476314,0.119664356832175,0.105603456585314,CRIPTO/ERBB4/FGF10/MEIS1/MESP1/NODAL/NRP1/RIPPLY3/SIM2/TDRD6/ZBTB16,11,1.42857142857143
BP,GO:0032890,regulation of organic acid transport,11/1175,78/18986,0.141025641025641,2.27873431533006,2.90659757273691,0.00834200247189633,0.123679554426622,0.109146857110513,ACSL1/ADORA1/CYP4A11/IRS2/MAP2K6/RGS2/SLC38A1/SLC38A2/SV2A/THBS1/TNFRSF11A,11,1.41025641025641
BP,GO:0007585,respiratory gaseous exchange by respiratory system,11/1175,79/18986,0.139240506329114,2.24988957716132,2.85926206441427,0.00916487841970173,0.128186424492583,0.113124157201749,ADORA1/DACH1/ECEL1/GLRA1/GRPR/MAFB/NDST1/NR4A2/TLX3/TNNC1/TSHZ3,11,1.39240506329114
BP,GO:0055117,regulation of cardiac muscle contraction,11/1175,79/18986,0.139240506329114,2.24988957716132,2.85926206441427,0.00916487841970173,0.128186424492583,0.113124157201749,ADORA1/CAMK2D/CAV1/CTNNA3/DSG2/FGF13/HRC/MIR30E/RGS2/SLC8A1/TMEM38A,11,1.39240506329114
BP,GO:0019233,sensory perception of pain,11/1175,83/18986,0.132530120481928,2.14146116380415,2.67679369837013,0.0130973858406847,0.15907425435603,0.140382579729133,ADORA1/CCL2/CCN3/CXCL12/EPHB1/F2R/GRM1/KCNA2/KCND2/MGLL/OPRM1,11,1.32530120481928
BP,GO:0003407,neural retina development,11/1175,88/18986,0.125,2.01978723404255,2.46276553366812,0.0196690083863254,0.198735918359328,0.175383886079258,DLX2/HES1/HIPK1/NTRK2/POU4F2/PRDM1/RPE65/SAMD11/SDK2/USH1C/VSX1,11,1.25
BP,GO:0010232,vascular transport,11/1175,88/18986,0.125,2.01978723404255,2.46276553366812,0.0196690083863254,0.198735918359328,0.175383886079258,ABCC9/CD36/LRP1/SLC2A13/SLC2A3/SLC38A1/SLC38A2/SLC4A3/SLC4A4/SLC4A8/SLC7A3,11,1.25
BP,GO:0032370,positive regulation of lipid transport,11/1175,88/18986,0.125,2.01978723404255,2.46276553366812,0.0196690083863254,0.198735918359328,0.175383886079258,ABCA13/ACSL1/ANXA2P2/CAV1/CYP4A11/DENND5B/ECRG4/LIPG/LRP1/MAP2K6/TNFRSF11A,11,1.25
BP,GO:0055013,cardiac muscle cell development,11/1175,88/18986,0.125,2.01978723404255,2.46276553366812,0.0196690083863254,0.198735918359328,0.175383886079258,ACTN2/ALPK3/BMP4/ISL1/MEIS1/MYLK3/NEBL/PLEC/RGS2/SLC8A1/ZMPSTE24,11,1.25
BP,GO:0150104,transport across blood-brain barrier,11/1175,88/18986,0.125,2.01978723404255,2.46276553366812,0.0196690083863254,0.198735918359328,0.175383886079258,ABCC9/CD36/LRP1/SLC2A13/SLC2A3/SLC38A1/SLC38A2/SLC4A3/SLC4A4/SLC4A8/SLC7A3,11,1.25
BP,GO:0008543,fibroblast growth factor receptor signaling pathway,11/1175,90/18986,0.122222222222222,1.97490307328605,2.3811011033452,0.0228850725989973,0.210775125741028,0.186008452555957,CCN2/CREB3L1/FGF10/FGF20/FLRT2/NDST1/NGFR/NOG/SPRY1/THBS1/TRIM71,11,1.22222222222222
BP,GO:0048708,astrocyte differentiation,11/1175,90/18986,0.122222222222222,1.97490307328605,2.3811011033452,0.0228850725989973,0.210775125741028,0.186008452555957,C5AR1/EGFR/HES1/KRAS/LAMB2/LRP1/NOG/S100A8/S100A9/TSPAN2/VIM,11,1.22222222222222
BP,GO:0050672,negative regulation of lymphocyte proliferation,11/1175,90/18986,0.122222222222222,1.97490307328605,2.3811011033452,0.0228850725989973,0.210775125741028,0.186008452555957,BMP4/CD86/CR1/HLA-DRB1/LILRB2/PLA2G2D/PLA2G2F/PRNP/RIPOR2/SCGB1A1/TNFRSF14,11,1.22222222222222
BP,GO:0071230,cellular response to amino acid stimulus,11/1175,91/18986,0.120879120879121,1.95320084171148,2.34105570309617,0.0246298633037253,0.221416155750926,0.195399131455016,AMIGO1/COL4A1/CPEB1/CYBB/EGFR/GLRA1/NTRK2/PDGFD/PTGS2/SESN3/STAMBPL1,11,1.20879120879121
BP,GO:0032945,negative regulation of mononuclear cell proliferation,11/1175,92/18986,0.119565217391304,1.93197039777983,2.30151684795705,0.026469305080852,0.226434297129181,0.199827627033869,BMP4/CD86/CR1/HLA-DRB1/LILRB2/PLA2G2D/PLA2G2F/PRNP/RIPOR2/SCGB1A1/TNFRSF14,11,1.19565217391304
BP,GO:0014033,neural crest cell differentiation,11/1175,93/18986,0.118279569892473,1.91119652253489,2.26247165984592,0.0284059270108864,0.231248870201628,0.204076474158381,BMP4/EDNRB/ERBB4/FOXC1/GSC/HES1/ISL1/KITLG/NRP1/SEMA5B/TWIST1,11,1.18279569892473
BP,GO:0007589,body fluid secretion,11/1175,95/18986,0.115789473684211,1.870960806271,2.185813091738,0.0325804601865972,0.249404134092161,0.220098443212605,ADORA1/CAV1/CCND1/CELSR2/EGFR/ERBB4/FGF10/HK2/HTR4/SLC4A9/SOCS2,11,1.15789473684211
BP,GO:1904892,regulation of receptor signaling pathway via STAT,11/1175,96/18986,0.114583333333333,1.85147163120567,2.14817621045768,0.0348230423673736,0.254970187718557,0.225010469801367,CAV1/CCL5/CLEC12B/ERBB4/F2R/GBP7/HES1/IL5/IL7R/KIT/SOCS2,11,1.14583333333333
BP,GO:0051153,regulation of striated muscle cell differentiation,11/1175,97/18986,0.11340206185567,1.83238429480149,2.11098595347801,0.0371721338804782,0.262292066357928,0.231472006999951,BMP4/CCN3/HDAC9/MESP1/MSX1/MYLK3/MYOG/RBM38/RGS2/WNT3A/YBX1,11,1.1340206185567
BP,GO:0060395,SMAD protein signal transduction,11/1175,97/18986,0.11340206185567,1.83238429480149,2.11098595347801,0.0371721338804782,0.262292066357928,0.231472006999951,BMP4/CCN3/GDF15/LRP1/MAGI2/NODAL/NOG/PMEPA1/SPTBN1/TGFBR3/WWTR1,11,1.1340206185567
BP,GO:0001657,ureteric bud development,11/1175,100/18986,0.11,1.77741276595745,2.00198932535104,0.0448789810131219,0.286303166437673,0.252661734935339,BMP4/FOXC1/FOXD1/HES1/HOXB7/HS3ST3A1/MAGED1/NOG/SIM1/SPRY1/TMEM59L,11,1.1
BP,GO:0050773,regulation of dendrite development,11/1175,100/18986,0.11,1.77741276595745,2.00198932535104,0.0448789810131219,0.286303166437673,0.252661734935339,CAPRIN2/CDKL5/CSMD3/CUX2/ELAVL4/GPRASP3/HECW1/NEUROG3/NFATC4/PACSIN1/SYNE1,11,1.1
BP,GO:0006942,regulation of striated muscle contraction,11/1175,101/18986,0.108910891089109,1.75981461975985,1.96648174956115,0.0476740887227665,0.29661650601168,0.261763227951181,ADORA1/CAMK2D/CAV1/CTNNA3/DSG2/FGF13/HRC/MIR30E/RGS2/SLC8A1/TMEM38A,11,1.08910891089109
BP,GO:0072163,mesonephric epithelium development,11/1175,101/18986,0.108910891089109,1.75981461975985,1.96648174956115,0.0476740887227665,0.29661650601168,0.261763227951181,BMP4/FOXC1/FOXD1/HES1/HOXB7/HS3ST3A1/MAGED1/NOG/SIM1/SPRY1/TMEM59L,11,1.08910891089109
BP,GO:0072164,mesonephric tubule development,11/1175,101/18986,0.108910891089109,1.75981461975985,1.96648174956115,0.0476740887227665,0.29661650601168,0.261763227951181,BMP4/FOXC1/FOXD1/HES1/HOXB7/HS3ST3A1/MAGED1/NOG/SIM1/SPRY1/TMEM59L,11,1.08910891089109
BP,GO:0097242,amyloid-beta clearance,10/1175,41/18986,0.24390243902439,3.94104826154645,4.84202309934982,0.000152288806020872,0.0101378079856173,0.00894658688535674,C3/C5AR1/CD36/CLU/ITGAM/ITGB2/LRP1/LRP4/MARCO/TTPA,10,2.4390243902439
BP,GO:0043277,apoptotic cell clearance,10/1175,45/18986,0.222222222222222,3.59073286052009,4.46897083841498,0.000345778154872791,0.0175907966629104,0.0155238283217286,ALOX15/AXL/C3/CCL2/CD36/LRP1/MARCO/MEGF10/PEAR1/THBS1,10,2.22222222222222
BP,GO:0016339,calcium-dependent cell-cell adhesion via plasma membrane cell adhesion molecules,10/1175,48/18986,0.208333333333333,3.36631205673759,4.21604911275378,0.000598740509220736,0.0258096421146873,0.0227769361963264,CDH22/PCDHB10/PCDHB11/PCDHB13/PCDHB14/PCDHB16/PCDHB5/PCDHB6/PCDHB9/PCDHGB4,10,2.08333333333333
BP,GO:0006968,cellular defense response,10/1175,52/18986,0.192307692307692,3.10736497545008,3.90841188649426,0.00115670479861541,0.0386089470423088,0.0340722866083285,C5AR1/CCR5/CD5L/CLEC5A/FCMR/GNLY/LGALS3BP/LILRB2/LSP1/NCF1,10,1.92307692307692
BP,GO:0036230,granulocyte activation,10/1175,52/18986,0.192307692307692,3.10736497545008,3.90841188649426,0.00115670479861541,0.0386089470423088,0.0340722866083285,CCL5/CTSG/CXCL6/CXCL8/ENPP3/IL15/IL16/ITGAM/ITGB2/PRAM1,10,1.92307692307692
BP,GO:0071622,regulation of granulocyte chemotaxis,10/1175,52/18986,0.192307692307692,3.10736497545008,3.90841188649426,0.00115670479861541,0.0386089470423088,0.0340722866083285,C3AR1/C5AR1/CCL5/CD74/CXCL8/DNM1L/MSTN/PTK2/RIPOR2/THBS1,10,1.92307692307692
BP,GO:0002455,humoral immune response mediated by circulating immunoglobulin,10/1175,56/18986,0.178571428571429,2.8854103343465,3.62914793702774,0.00208075416464162,0.0533789568382939,0.0471067784950186,C1S/C3/C4BPA/CLU/CR1/CR1L/CR2/FCER2/FCMR/SERPING1,10,1.78571428571429
BP,GO:2000107,negative regulation of leukocyte apoptotic process,10/1175,57/18986,0.175438596491228,2.8347891004106,3.56319693383538,0.00238620670607304,0.0579464583277535,0.0511375856460734,AXL/BCL11B/BMP4/CCL5/CCR5/CD74/CXCL12/IL7R/IRS2/KITLG,10,1.75438596491228
BP,GO:0060135,maternal process involved in female pregnancy,10/1175,59/18986,0.169491525423729,2.73869455463397,3.43548843538163,0.00310473116408508,0.0694251595680424,0.0612675070376595,DSG2/ESR1/HMX3/LDOC1/NODAL/PGR/PRDM1/PTGS2/RGS2/TCF23,10,1.69491525423729
BP,GO:0098900,regulation of action potential,10/1175,61/18986,0.163934426229508,2.64890129054761,3.31300211821721,0.00398574470077848,0.0811702397341506,0.0716325070781658,CACNA2D1/CAMK2D/CAV1/CD36/CTNNA3/DSG2/FGF13/GPR35/KCNQ3/SLC4A3,10,1.63934426229508
BP,GO:0010324,membrane invagination,10/1175,64/18986,0.15625,2.52473404255319,3.13820020894746,0.00566503017795226,0.101680524593348,0.0897327754790426,ALOX15/ANO6/C3/CD36/FNBP1L/ITGAM/ITGB2/MARCO/MEGF10/THBS1,10,1.5625
BP,GO:0050909,sensory perception of taste,10/1175,67/18986,0.149253731343284,2.41168624960305,2.97307989104969,0.00785109709807618,0.119664356832175,0.105603456585314,CALHM1/CD36/GNG13/LEF1/LPO/PKD1L3/PKD2L1/REEP2/RTP3/TAS2R60,10,1.49253731343284
BP,GO:0070918,regulatory ncRNA processing,10/1175,69/18986,0.144927536231884,2.34178230033919,2.86787722055942,0.00963500157182041,0.133695180121909,0.117985618470091,BMP4/EXD1/MAEL/MOV10L1/PARN/PNLDC1/TDRD6/TDRD9/TRIM71/ZMPSTE24,10,1.44927536231884
BP,GO:0051101,regulation of DNA binding,10/1175,73/18986,0.136986301369863,2.21346546196444,2.66801778842741,0.0141115023628616,0.166419602990959,0.146864829132443,FOXC1/HES1/LEF1/MMP9/NIBAN2/PLAUR/POU4F1/POU4F2/PYHIN1/TWIST1,10,1.36986301369863
BP,GO:1904377,positive regulation of protein localization to cell periphery,10/1175,77/18986,0.12987012987013,2.09848024316109,2.48075236556857,0.019985094940644,0.200193551033994,0.176670242793583,ANXA13/DPP10/EGFR/LRP1/PRKCH/PRNP/RAB38/RAMP3/SPTBN1/WNT3A,10,1.2987012987013
BP,GO:0071277,cellular response to calcium ion,10/1175,78/18986,0.128205128205128,2.07157665030005,2.43572261526411,0.0216973144213423,0.207254580034209,0.182901580923095,ABCC9/ALOX15/ALOX5AP/CAMK2D/CPNE5/CPNE8/FOSB/KCNQ3/RASA4/RYR1,10,1.28205128205128
BP,GO:0019731,antibacterial humoral response,10/1175,79/18986,0.126582278481013,2.04535416105575,2.39136444626782,0.0235136094940438,0.214354952385679,0.189167639448856,BPI/CTSG/DEFA4/DEFB1/H2BC10/H2BC4/RNASE3/RNASE6/SEMG1/SPON2,10,1.26582278481013
BP,GO:0014032,neural crest cell development,10/1175,80/18986,0.125,2.01978723404255,2.3476579436064,0.0254371237383598,0.225938469878272,0.199390060886761,BMP4/EDNRB/ERBB4/FOXC1/HES1/ISL1/KITLG/NRP1/SEMA5B/TWIST1,10,1.25
BP,GO:0086003,cardiac muscle cell contraction,10/1175,85/18986,0.117647058823529,1.90097622027534,2.13825985683208,0.036766197739563,0.262292066357928,0.231472006999951,ABCC9/ADORA1/CACNA2D1/CAMK2D/CAV1/CTNNA3/DSG2/FGF13/KCND3/KCNJ3,10,1.17647058823529
BP,GO:0048864,stem cell development,10/1175,86/18986,0.116279069767442,1.87887184562098,2.09808924704652,0.039393368555837,0.271097880491126,0.239243113076405,BMP4/EDNRB/ERBB4/FOXC1/HES1/ISL1/KITLG/NRP1/SEMA5B/TWIST1,10,1.16279069767442
BP,GO:0001892,embryonic placenta development,10/1175,87/18986,0.114942528735632,1.85727561751039,2.05845211105535,0.042146743942829,0.277332142903536,0.244744832029641,CCN1/EGFR/EPAS1/HES1/LEF1/NODAL/PRDM1/SPINT1/TTPA/ZNF568,10,1.14942528735632
BP,GO:0071347,cellular response to interleukin-1,10/1175,88/18986,0.113636363636364,1.83617021276596,2.01933414298263,0.0450285049116115,0.286303166437673,0.252661734935339,ADAMTS7/CCL2/CCL5/CXCL8/EGR1/HES1/KLF2/MAPK13/MYLK3/ST18,10,1.13636363636364
BP,GO:0033627,cell adhesion mediated by integrin,10/1175,89/18986,0.112359550561798,1.81553908677982,1.98072158589958,0.0480406778686512,0.297580594712882,0.262614033504288,CCL5/CCN3/FERMT1/ITGA1/ITGAM/ITGB2/ITGB7/PTK2/SKAP1/TESC,10,1.12359550561798
BP,GO:0043388,positive regulation of DNA binding,9/1175,37/18986,0.243243243243243,3.93039677975848,4.58262399487828,0.000331661072958388,0.0174611684513504,0.0154094317915161,FOXC1/HES1/MMP9/NIBAN2/PLAUR/POU4F1/POU4F2/PYHIN1/TWIST1,9,2.43243243243243
BP,GO:0099171,presynaptic modulation of chemical synaptic transmission,9/1175,37/18986,0.243243243243243,3.93039677975848,4.58262399487828,0.000331661072958388,0.0174611684513504,0.0154094317915161,ADORA3/APBA1/APBA2/CHRNA6/GRIK2/HIP1/LAMP5/NGFR/NOG,9,2.43243243243243
